MInOut,Util,1.0
RfQCreateSO,X_C_Order,3.0
MInOutConfirm,MInvoice,2.0
MAd,MAd,1.5
MRfQTopicSubscriberOnly,X_C_RfQ_TopicSubscriberOnly,2.0
MWarehousePrice,MWarehousePrice,1.5
CopyImportFormat,ProcessInfoParameter,1.0
GwtServer,CThreadUtil,1.5
WebProjectDeploy,PO,4.0
X_CM_CStage_Element,PO,2.0
MUOM,Ctx,0.5
MResourceUnAvailable,X_S_ResourceUnAvailable,4.5
TranslationDocSync,X_AD_Table,0.5
GridField,MLookupFactory,0.5
MPayment,X_C_PaySelection,0.5
ImportPayment,DB,15.5
MLead,MRequest,3.0
MActivity,MAccount,0.5
ReplenishReport,X_AD_Client,0.5
WebLogin,PO,2.0
FinReport,MReportLineSet,0.5
TableCreateColumns,X_AD_Element,2.5
MSetup,MBPartnerLocation,1.5
ViewImportFromDB,TableCreateColumns,0.5
MRfQResponse,X_C_BPartner,0.5
MStatus,DB,1.0
X_C_Cash,PO,2.0
MElementValue,X_C_ElementValue,2.0
WebEnv,body,3.5
MBPBankAccount,CLogger,3.0
CalloutPaymentAllocate,Ctx,2.5
ResultTableCellRenderer,ResultTableCellRenderer,0.5
RfQClose,PO,1.5
MInOutConfirm,MInvoiceLine,1.5
MLoginMsgLog,X_AD_LoginMsg,0.5
TableCreateSub,MColumn,0.5
MWFNode,MWFNodePara,0.5
ImportInOutConfirm,X_I_InOutLineConfirm,6.0
MCashBook,PO,2.0
SLAGoalProcess,MSLACriteria,0.5
Aging,SvrProcess,3.5
p,MouseEvents,2.0
TaxDeclarationCreate,DB,1.5
MAttachment,X_AD_Attachment,2.0
CopyFromProject,ProcessInfoParameter,1.0
BankStatementPayment,PO,3.5
p,Printable,2.0
RfQResponseCComplete,ProcessInfoParameter,0.5
MCStageElement,CLogger,1.0
MPaySchedule,MPaySchedule,0.5
EMailTest,Ini,0.5
MultipartRequestEntity,RequestEntity,2.0
DistributionVerify,MDistribution,0.5
MRequisitionLine,MRequisition,1.5
GridField,GridFieldVO,3.0
X_M_DiscountSchemaBreak,PO,2.0
MWFNode,X_AD_Column,1.0
hr,KeyEvents,2.0
MProject,MProjectLine,1.5
RfQCreatePO,X_C_RfQResponse,4.5
MSchedule,Env,2.5
InvoiceCreateInOut,MInvoice,1.0
option,MultiPartElement,2.0
FinReport,MReportColumnSet,0.5
TrialBalance,MElementValue,2.0
MTimeExpense,DocumentEngine,1.0
DeliveryAccuracy,PO,1.5
MMovementConfirm,MInventoryLine,1.0
ImportBPartner,MBPartner,1.0
MIndex,X_K_IndexLog,1.5
DataMigrationCreate,Util,0.5
MPriceListVersion,MProductPrice,0.5
MMeasureCalc,DB,2.0
MAlertProcessor,X_AD_AlertProcessor,4.0
MOrderLine,X_C_Currency,0.5
MSetup,MDiscountSchema,0.5
MRfQResponseLineQty,X_C_RfQResponseLine,0.5
MWFActivity,MWFEventAudit,3.0
ProjectClose,ProcessInfoParameter,0.5
MInOutConfirm,X_M_InOutConfirm,24.5
GridField,MPAttributeLookup,0.5
ChangeLogProcess,MColumn,1.5
MGoal,MGoalRestriction,0.5
MBPartnerInfo,PO,3.0
ExpenseAPInvoice,PO,4.0
X_M_ChangeNotice,PO,2.0
MProductCosting,CLogger,1.0
RfQCopyLines,X_C_RfQLineQty,5.0
MMediaServer,X_CM_Media_Server,15.0
MTaxDeclaration,X_C_TaxDeclaration,4.0
MCostDetail,MCostElement,10.5
MInvoiceBatch,DB,0.5
MInOut,X_C_OrderLine,31.0
MWorkflowProcessor,CLogger,1.0
MDistributionLine,X_GL_DistributionLine,32.5
input,KeyEvents,2.0
MWebProject,X_AD_Tree,2.0
MAchievement,X_PA_Measure,0.5
MLandedCost,PO,3.5
PaymentOnline,X_C_Payment,1.5
MOrder,MOrderLine,12.5
MOrder,MOrg,0.5
MInfoColumn,M_Element,0.5
OFXFileBankStatementLoader,BankStatementLoaderInterface,2.0
MAcctProcessor,DB,1.0
MCalendar,MCalendar,1.5
ReplicationLocal,RemoteUpdateVO,0.5
X_GL_Category,PO,2.0
MNewsItem,MNewsChannel,0.5
SLACriteria,SLACriteria,1.0
InventoryCountUpdate,MInventoryLine,1.0
MProductPricing,MPriceList,0.5
MGLCategory,DB,0.5
MAlertRule,X_AD_AlertRule,8.5
MPaymentAllocate,MInvoice,2.0
MProjectTypePhase,PO,1.5
CalloutRequest,GridTab,2.0
MAllocationHdr,MFactAcct,0.5
head,Printable,2.0
MPeriod,MPeriod,7.5
X_M_Warehouse,PO,2.0
AllocationReset,MAllocationHdr,1.5
RequisitionPOCreate,X_M_Product,0.5
MBankAccount,X_C_BankAccount,6.0
X_M_Inventory,PO,2.0
PostMethod,EntityEnclosingMethod,2.0
DistributionRun,MDistributionRunDetail,9.0
DocWorkflowManager,Ctx,0.5
ImportPayment,X_I_Payment,26.5
InvoiceCreateInOut,X_C_Invoice,2.0
MCost,X_M_Product_PO,1.0
MBank,X_C_Location,0.5
InvoiceNGL,X_C_AcctSchema,2.0
X_M_Production,PO,2.0
MTaxCategory,X_C_TaxCategory,2.5
MInvoice,MMatchPO,0.5
ResultTable,ResultTableModel,0.5
InvoiceGenerate,X_C_InvoiceLine,4.5
label,KeyEvents,2.0
MPayment,Ctx,4.0
MCommission,PO,5.0
MRfQLineQty,X_C_RfQLine,0.5
PriceListCreate,MPriceListVersion,1.5
MMatchInv,MFactAcct,0.5
MTreeNodePR,X_AD_TreeNodePR,2.0
DunningPrint,Language,0.5
OrderRePrice,X_C_Invoice,1.5
MInvoice,Util,1.5
CalloutInvoice,DisplayType,0.5
BPartnerOrgLink,ProcessInfoParameter,2.0
X_PA_ReportLineSet,PO,2.0
ImportOrder,X_I_Order,60.5
MAssetGroup,DB,0.5
UIField,UIFieldVO,2.0
SchedulerRun,SvrProcess,4.0
MCounterCount,X_W_CounterCount,2.0
MRfQResponseLine,MRfQLine,1.5
MAllocationHdr,MClient,1.0
MProject,X_M_PriceList,0.5
MPaySelectionCheck,Msg,0.5
InventoryCountUpdate,X_M_Storage,2.5
ExpenseSOrder,X_C_OrderLine,5.0
CalloutGLJournal,CalloutEngine,7.5
MDataMigration,DB,1.0
MOrder,X_C_Invoice,5.5
MBankStatementLine,DB,1.0
MDistributionListLine,X_M_DistributionListLine,2.0
MInOutConfirm,X_M_InOutLineConfirm,9.0
MClickCount,X_W_Advertisement,1.0
MProductPrice,CLogger,1.0
MBankStatement,X_C_BankStatement,33.5
PriceListCreate,X_M_Product_PO,1.5
MAllocationHdr,ModelValidationEngine,1.0
hr,SinglePartElement,2.0
MPriceList,PO,2.5
WFActivityManage,PO,0.5
MAttributeSetInstance,MAttributeSet,5.0
MCost,X_M_Product_Category_Acct,3.0
MMovement,ModelValidationEngine,1.0
RfQCreate,ProcessInfoParameter,1.0
AllocationAuto,X_C_AllocationLine,1.5
MLocatorLookup,Lookup,2.0
GridTab,GridField,12.5
AllocationReset,ProcessInfoParameter,3.0
MCost,MCostDetail,0.5
MergeProcess,MInvoice,0.5
WebDoc,ConcreteElement,1.0
MPeriodControl,X_C_Period,0.5
FinBalance,DB,1.0
MStore,X_W_Store,21.5
MColorSchema,MColorSchema,2.5
MProductBOM,X_M_Product_BOM,6.5
MDunningRunEntry,MDunningRunEntry,0.5
MInOut,X_M_InOut,157.0
CommissionCalc,Language,1.0
TemporaryDelete,SvrProcess,3.5
MMovementLine,MMovement,1.5
ReplicationLocal,ProcessInfo,8.5
WebProjectDeploy,X_CM_Container,1.0
RequestUpdate,CompiereUserException,3.0
MRfQ,TimeUtil,1.5
MOrder,MOrder,59.0
MWFProcess,MWFProcess,12.5
MStore,Env,0.5
ProjectGenOrder,SvrProcess,3.0
NoteDelete,SvrProcess,2.0
MInventory,NamePair,2.0
ImportOrder,X_C_OrderLine,4.0
InitialSetup,MSetup,4.0
ReplicationLocal,ProcessInfoParameter,1.0
MMatchPO,DB,4.0
InvoiceNGL,MGLCategory,0.5
ProjectGenOrder,X_C_OrderLine,1.0
RoleAccessUpdate,MRole,1.5
MWebProjectDomain,CLogger,1.0
InvoiceWriteOff,MAllocationLine,1.0
MTask,PO,0.5
SLAMeasureProcess,MSLAGoal,0.5
MigrateData,MigrateData,1.5
MRecurring,X_C_Invoice,1.0
X_M_ReturnPolicyLine,PO,2.0
X_AD_Scheduler,PO,2.0
ImportProduct,MProduct,0.5
WebLogin,Ctx,1.0
X_W_Click,PO,2.0
MInvoice,X_M_MatchPO,0.5
MStorage,MLocator,0.5
WebDoc,td,10.0
X_AD_Role_OrgAccess,PO,2.0
MBPartner,MReturnPolicy,1.0
AllocationAuto,X_C_PaySelectionLine,1.0
X_C_PaySelectionCheck,PO,2.0
ChangeLogProcess,MChangeLog,3.0
MMatchInv,CLogger,1.0
WebInfo,MRegistration,1.5
WebUtil,button,2.5
MInvoice,X_M_InOutLine,3.0
SLAMeasureProcess,ProcessInfoParameter,0.5
MValRule,MValRule,0.5
CalloutProduction,Ctx,1.5
MChat,GenericElement,0.5
InvoicePrint,Query,1.0
ImportBankStatement,Env,0.5
MComponentReg,CLogger,1.0
X_C_Bank,PO,2.0
AcctSchemaDefaultCopy,ProcessInfoParameter,1.5
MSchedule,X_AD_Schedule,38.5
ExpenseSOrder,SvrProcess,9.5
CopyOrder,X_C_Order,1.0
MAssetDelivery,EMail,1.0
MCurrency,X_C_Currency,2.0
X_GL_Distribution,PO,2.0
X_A_Asset,PO,2.0
MCostQueue,MCostQueue,1.5
InitialSetup,Util,0.5
MOrderLine,DB,2.0
MMailText,MMailText,9.0
MAdvertisement,DB,0.5
ComponentProduct,MClient,1.0
CalloutProduct,CalloutEngine,2.0
TrialBalance,DB,5.5
comment,MultiPartElement,2.0
MLdapProcessor,MLdapAccess,1.0
CalloutInvoice,Ini,0.5
MBankAccount,X_C_Bank,0.5
CostUpdate,MCostUpdateLine,0.5
MPayment,MPaymentAllocate,0.5
MLocator,X_M_Locator,2.0
AcctSchemaCopyAcct,CompiereSystemException,2.5
X_C_PaySelectionLine,PO,2.0
MChatEntry,PO,2.0
OrderBatchProcess,SvrProcess,4.5
CostUpdate,MCostElement,2.5
MDunningRunLine,X_C_DunningRunLine,31.0
X_AD_Scheduler_Para,PO,2.0
DistributionVerify,SvrProcess,4.5
X_C_PaymentProcessor,PO,2.0
MInvoice,X_C_Order,18.5
MProjectLine,X_C_ProjectPhase,0.5
MProductDownload,CLogger,1.0
X_AD_TreeNode,PO,2.0
MRfQTopic,PO,1.5
ImportOrder,DB,25.5
MCtxArea,X_AD_CtxArea,3.0
LeadBPartner,X_C_BPartner,0.5
MDataMigrationEntry,DB,0.5
MInvoiceBatchLine,X_C_Charge,0.5
MInvoiceLine,X_M_Product,1.5
MBPRelation,DB,1.0
ImportBPartner,MLocation,2.0
CalloutBankStatement,CLogger,1.0
MAcctProcessor,MAcctProcessor,0.5
GwtServerUtil,Ctx,2.0
MDiscountSchemaBreak,MProductCategory,0.5
MJournalBatch,Msg,1.0
ChangeLogProcess,ProcessInfoParameter,2.5
ExpenseAPInvoice,ExpenseAPInvoice,1.0
InvoiceCreateInOut,MInOut,0.5
PackageCreate,MInOut,0.5
MRequest,X_M_ChangeRequest,2.0
MOrder,DocAction,2.0
DistributionRun,X_M_DistributionRunLine,4.0
UserPassword,Util,3.0
MWFActivity,MWFNodePara,7.5
MLdapProcessor,MInterestArea,1.0
MAttributeSetInstance,X_M_AttributeSetInstance,12.5
MInOutConfirm,DB,0.5
GridTab,Evaluatee,2.0
MWFEventAudit,CLogger,1.0
CalloutOrder,GridTab,91.0
MProductDownload,X_M_ProductDownload,5.5
MCostDetail,X_M_Product_Category_Acct,1.0
MAlertRecipient,MAlertRecipient,1.0
GridField,Env,2.5
img,SinglePartElement,2.0
MSetup,MClient,4.0
X_C_AcctSchema_GL,PO,2.0
DistributionRun,X_C_BPartner,1.0
MMeasureCalc,X_PA_GoalRestriction,5.0
GridField,CLogger,1.0
ColumnSync,Trx,1.0
MFactAcct,X_Fact_Acct,4.5
GwtTest,NamePair,2.5
MUOMConversion,PO,6.0
TreeMaintenance,MTreeNodeCMT,0.5
MRequest,DB,1.5
MLdapProcessor,X_AD_LdapAccess,4.0
X_C_BP_Status,PO,2.0
CostCreate,CompiereUserException,1.0
X_C_RfQResponseLine,PO,2.0
MRequisition,MPeriod,0.5
MAcctProcessor,X_C_AcctProcessor,6.0
MLoginMsg,MLoginMsg,1.5
meta,SinglePartElement,2.0
small,Printable,2.0
RequestUpdate,X_R_Status,1.0
BankStatementPayment,X_I_BankStatement,4.0
RModel,RModel,2.5
MBankStatementLine,MBankStatementLine,4.0
X_PA_Report,PO,2.0
CostUpdate,MCostUpdate,0.5
ProjectGenPO,ProjectGenPO,1.0
MAttribute,X_M_Attribute,9.5
GwtServer,X_AD_Session,2.0
MDunning,X_C_Dunning,2.0
MNote,X_AD_Note,2.0
form,MultiPartElement,2.0
WebUtil,WebEnv,1.5
ColumnSync,SvrProcess,9.5
CostUpdate,MAcctSchema,0.5
CostCreate,ProcessInfoParameter,1.0
CommissionCalc,MCommissionAmt,1.0
ReplicationRemote,ReplicationRemote,4.0
X_T_Replenish,PO,2.0
MPayment,ModelValidationEngine,1.0
MOrder,X_M_InOutLine,5.5
DocWorkflowManager,ProcessInfo,1.5
h3,MultiPartElement,2.0
MMovementConfirm,ModelValidationEngine,1.0
EntityTypeRegister,X_AD_EntityType,8.5
TreeMaintenance,MTree,1.5
ImportConversionRate,X_I_Conversion_Rate,9.5
MTimeExpense,X_S_TimeExpense,16.0
TranslationMgr,Compiere,0.5
MInvoice,DocAction,2.0
MWFActivity,MPInstance,1.0
CalloutGLJournal,CLogger,1.0
MInOut,X_C_BPartner,5.5
MWFNode,MWFNodeNext,2.0
MPaySelectionLine,MPaySelectionLine,2.0
b,KeyEvents,2.0
MAlertRule,PO,0.5
InvoiceGenerate,MLocation,0.5
AcctDistribution,Language,1.0
X_AD_Attachment,PO,2.0
GwtServer,CLogger,1.0
ViewImportFromDB,X_AD_ViewComponent,4.5
TranslationDocSync,MTable,0.5
CostUpdate,Trx,1.0
MYear,PO,4.0
MPayment,MBPartner,5.5
MColumn,X_AD_Column,2.0
MOrderLine,X_C_Charge,0.5
ChangeVO,ResponseVO,2.0
CacheHandler,CacheHandler,4.5
MProductCategory,DB,1.5
ImportInvoice,MBPartner,1.0
NaturalAccountMap,PO,1.5
OrderPOCreate,MOrder,5.5
MAllocationHdr,X_C_AllocationLine,10.5
MMatchInv,MInOutLine,1.0
MPayment,ProcessInfo,1.5
AcctSchemaCopyAcct,ProcessInfoParameter,1.0
ImportBankStatement,X_C_BankAccount,1.5
MComponentReg,PO,1.0
MProjectPhase,X_C_Project,0.5
MDistribution,MDistributionLine,6.0
MBank,CLogger,2.0
MRequestProcessorLog,PO,1.5
TranslationMgr,TranslationMgr,2.5
MMeasure,DB,1.5
PaymentProcessor,CLogger,2.0
CommissionCalc,X_C_CommissionLine,7.5
RfQCreatePO,SvrProcess,8.0
MContactInterest,PO,9.5
CopyFromOrder,SvrProcess,4.0
VolumeTest,VolumeTest,2.0
MSetup,Msg,19.0
MWorkflowProcessorLog,CompiereProcessorLog,2.0
MTemplate,PO,4.5
EntityTypeRegister,ProcessInfoParameter,1.5
Aging,MAging,1.0
ExpenseSOrder,DB,0.5
ImportLocator,SvrProcess,17.5
MLandedCostAllocation,MLandedCostAllocation,1.0
IndexValidate,MTableIndex,1.5
CalloutOrder,CalloutOrder,4.5
MMedia,MAttachment,1.5
MMatchInv,PO,6.5
MProductDownload,MProductDownload,1.0
MOrder,PO,95.5
CalloutInvoice,MPaymentTerm,0.5
ExpectContinueMethod,HttpMethodBase,2.0
X_AD_WorkflowProcessor,PO,2.0
ImportLocator,X_I_Locator,5.0
WebUtil,hr,0.5
MResource,MProduct,2.0
MRequisitionLine,X_C_Charge,0.5
ImportBPartner,X_AD_User,13.0
PaySelectionCreateFrom,MPaySelection,0.5
X_M_InOutLineConfirm,PO,2.0
MAging,PO,1.0
MCash,Msg,3.0
ImportContact,MLead,1.5
MPayment,MCurrency,0.5
WebUtil,br,0.5
MLead,MLocation,0.5
MInvoice,MAllocationLine,1.0
MWorkflowAccess,X_AD_Workflow_Access,3.5
MAcctProcessorLog,X_C_AcctProcessorLog,3.0
ExpenseSOrder,X_S_TimeExpenseLine,18.5
TranslationDocSync,PO,0.5
MReportLineSet,MReportLineSet,1.0
RfQResponseInvite,ProcessInfoParameter,0.5
MWFEventAudit,MWFNode,1.0
MAdvertisement,X_W_Advertisement,5.0
MAchievement,CLogger,1.0
MProjectTask,X_C_ProjectPhase,0.5
MSetup,X_M_Product_Category,2.0
X_GL_JournalBatch,PO,2.0
OFXFileBankStatementLoader,MBankStatementLoader,1.0
VolumeTest,MLocation,0.5
MPeriod,PO,5.5
GridTable,Trx,1.5
MOrderTax,X_C_OrderTax,11.5
DistributionRun,X_C_OrderLine,1.0
MRfQLine,DB,0.5
PP_PayFlowPro,PP_PayFlowPro,0.5
MMatchPO,X_C_OrderLine,16.5
MWikiToken,CLogger,1.0
X_M_BOMProduct,PO,2.0
MCommissionRun,Msg,0.5
MDiscountSchemaBreak,PO,1.0
X_M_CostDetail,PO,2.0
TranslationImportExport,PO,0.5
MMediaDeploy,X_CM_Media,0.5
DunningPrint,X_C_BPartner,3.5
MInOutLineMA,CLogger,1.0
X_C_CashLine,PO,2.0
X_C_Invoice,PO,2.0
MOrder,X_AD_Client,0.5
DunningRunCreate,DB,2.0
MatchPODelete,PO,1.5
input,FormEvents,2.0
X_AD_SchedulerRecipient,PO,2.0
MTimeExpenseLine,Trx,0.5
ViewImportFromDB,PO,4.0
MBOM,CLogger,2.0
WebLogin,X_C_Bank,1.0
MPackage,PO,2.5
DistributionCreate,X_M_DistributionList,0.5
MComponentRegUpdate,PO,1.5
BPartnerValidate,PO,2.0
MDunningRunEntry,X_AD_User,1.5
X_CM_ChatType,PO,2.0
ImportContact,X_I_Contact,11.5
InvoiceBatchProcess,X_C_InvoiceLine,3.5
TabCreateFields,CompiereSystemException,0.5
MInvoice,X_C_InvoiceBatchLine,7.0
MCash,MPayment,2.5
MYear,MClient,0.5
X_AD_WF_Block,PO,2.0
ReplicationLocal,CCachedRowSet,0.5
ReportColumnSet_Copy,SvrProcess,4.0
MCharge,MCharge,0.5
TranslationHandler,CLogger,1.0
MOrder,MStorage,1.0
MJournalLine,X_C_ValidCombination,1.5
MRequisition,X_M_RequisitionLine,5.0
MMovementLine,X_M_MovementLine,14.5
ExpenseSOrder,MTimeExpenseLine,1.0
GridField,GridField,26.0
RegisterSystem,PO,0.5
X_T_DistributionRunDetail,PO,2.0
X_C_DunningLevel,PO,2.0
ViewImportFromDB,X_AD_ViewColumn,2.5
MWFProcess,MTable,0.5
MDunningRun,DB,0.5
MWorkflow,Msg,1.0
FinStatement,PO,0.5
MOrderLine,X_M_AttributeSet,0.5
DistributionRun,MProduct,0.5
MJournal,MJournalLine,2.0
X_M_Transaction,PO,2.0
CalloutInOut,X_C_OrderLine,6.0
Tax,Ctx,0.5
KIndexRerun,MNewsItem,1.0
MMovementLineConfirm,X_M_MovementLineConfirm,12.0
LeadRequest,CompiereSystemException,0.5
MJournal,X_C_Activity,1.0
InventoryCountUpdate,DB,1.5
ElementAttributes,GenericElement,2.0
TranslationDocSync,X_AD_Client,0.5
MInOut,MProduct,2.5
DeliveryAccuracy,MSLAGoal,0.5
MReportLineSet,PO,1.5
LoadBankStatement,MBankStatementLoader,4.5
MUOMConversion,Msg,1.0
CommissionCalc,MCommissionDetail,1.5
DataMigrationIncludeClient,ProcessInfoParameter,1.0
PaySelectionCreateFrom,X_C_PaySelection,3.0
MBPartnerLocation,X_C_BPartner_Location,7.5
MProductLocator,X_M_ProductLocator,3.0
MWFProcess,DocAction,1.0
WebUser,X_C_BP_BankAccount,1.0
h2,KeyEvents,2.0
MLead,X_C_Project,7.0
AcctSchemaDefaultCopy,CompiereSystemException,1.5
X_AD_PrintColor,PO,2.0
MOrder,MInOutLine,7.5
MWorkflowProcessorLog,X_AD_WorkflowProcessorLog,3.5
VolumeTest,MBPartner,1.5
MDunningRunEntry,X_C_BPartner_Location,2.0
LoadBankStatement,PO,0.5
MSetup,X_AD_Client,1.0
PriceListCreate,DB,4.5
AssetDelivery,MClient,2.5
ImportBankStatement,ProcessInfoParameter,2.5
MOrder,Msg,3.5
TabCreateFields,PO,1.0
MInOutConfirm,X_C_DocType,2.0
MInvoiceBatchLine,Ctx,2.0
PaymentOnline,SvrProcess,5.5
ImportGLJournal,X_I_GLJournal,25.5
h3,MouseEvents,2.0
ComponentProduct,X_M_ProductDownload,1.5
PaySelectionCreateCheck,ProcessInfoParameter,1.0
GridTable,MSession,0.5
CostUpdate,X_M_Product,0.5
i,MouseEvents,2.0
DunningPrint,X_C_DunningRun,1.0
SessionEnd,SvrProcess,3.5
OFXBankStatementHandler,InputSource,0.5
MStore,X_W_MailMsg,1.5
ImportGLJournal,MJournalLine,2.5
MHierarchy,X_PA_Hierarchy,6.0
MWorkflow,StateEngine,2.5
X_RV_WarehousePrice,PO,2.0
X_I_ElementValue,PO,2.0
MChangeLog,X_AD_ChangeLog,2.0
MComponentRegUpdate,CLogger,1.0
SendMailText,MUser,2.5
ReplenishReport,Msg,1.5
MSetup,PO,22.0
InitialSetup,CompiereSystemException,1.5
MCost,X_M_Product_Costing,0.5
MCostQueue,MCost,0.5
button,KeyEvents,2.0
CalloutInvoiceBatch,Ctx,2.5
MJournal,X_C_Campaign,1.0
ReplenishReport,MClient,0.5
MBOMProduct,X_M_BOM,2.0
ExpenseAPInvoice,MInvoiceLine,2.5
AssetDelivery,PO,2.5
PeriodStatus,CompiereUserException,0.5
ViewImportFromDB,ViewImportFromDB,2.5
ImpFormat,DB,0.5
MAlertProcessorLog,X_AD_AlertProcessor,0.5
GridWindow,GridTab,12.0
MContainerElement,CLogger,1.0
OrgOwnership,CompiereUserException,0.5
X_C_InvoiceTax,PO,2.0
MWFNodePara,MWFNodePara,2.0
PeriodControlStatus,CacheMgt,2.0
MWFResponsible,MWFResponsible,1.0
CalloutCashJournal,CLogger,1.0
MAllocationHdr,Env,0.5
CacheClearServer,ProcessInfoParameter,0.5
ComponentProduct,MProductPrice,1.0
MRequisitionLine,Ctx,2.0
MCashBook,X_C_CashBook,3.0
InOutGenerate,MWarehouse,0.5
MCashLine,X_C_Order,1.5
TableCreateColumns,MColumn,0.5
MPayment,MRefList,0.5
MRfQResponse,MRfQResponseLine,3.0
MPaySelectionCheck,MPayment,9.5
MDistributionList,X_M_DistributionList,4.0
table,MultiPartElement,2.0
InvoicePrint,MPrintFormat,1.5
MRequestProcessor,MRequestProcessorLog,0.5
WebDoc,WebEnv,1.5
X_C_Period,PO,2.0
MRequestAction,X_R_Request,0.5
MReportSource,MReportSource,0.5
MBPartnerInfo,X_RV_BPartner,2.0
ImportConversionRate,ProcessInfoParameter,3.5
ImportRequest,SvrProcess,41.0
CalloutPaymentAllocate,Msg,0.5
GridTab,GridFieldVO,2.0
MDistributionRunLine,MDistributionRunLine,3.0
RModel,CLogger,1.0
MAsset,MInOutLine,0.5
InvoiceBatchProcess,CompiereUserException,3.5
BankStatementPayment,X_C_Invoice,2.5
MGoal,TimeUtil,0.5
TrialBalance,MReportTree,3.5
X_PA_SLA_Criteria,PO,2.0
LanguageMaintenance,MLanguage,2.5
WebUser,MUser,7.5
MPaySelectionCheck,X_C_BP_BankAccount,1.0
MInventory,DocAction,2.0
ImportRequest,X_I_Request,2.5
MBPartner,X_C_BP_Group,10.0
MAttributeUse,DB,0.5
X_AD_User,PO,2.0
MCostUpdate,DB,0.5
X_AD_ViewColumn,PO,2.0
TreeMaintenance,DB,1.0
MMeasure,MMeasure,4.0
MContactInterest,X_R_InterestArea,0.5
X_M_ProductionLine,PO,2.0
MPeriod,X_C_Period,14.5
CalloutInvoice,MTax,1.0
MSetup,X_GL_Category,2.0
InventoryValue,SvrProcess,11.5
InvoicePayScheduleValidate,X_C_InvoicePaySchedule,1.5
ResultTableCellEditor,RColumn,2.0
MProductCategoryAcct,DB,0.5
ImportAccount,PO,3.0
ImportReportLine,DBException,1.0
MResourceAssignment,POInfo,0.5
MWorkflowProcessorLog,PO,1.5
MMailText,DB,0.5
ComponentProduct,Util,0.5
MOrderLine,X_M_InOutLine,1.5
BOMValidate,X_M_BOM,2.5
ScheduleUtil,Language,5.0
MWorkflow,X_AD_WF_Node,17.0
X_PA_ReportSource,PO,2.0
FactAcctReset,FactAcctReset,1.5
DistributionVerify,CompiereSystemException,0.5
InvoiceWriteOff,X_C_Invoice,1.5
MAllocationLine,MAllocationLine,3.5
MRfQResponseLineQty,X_C_RfQLineQty,0.5
MCashLine,X_C_Cash,3.0
MClick,X_W_Click,6.5
OrderPOCreate,MOrderLine,3.0
CalloutInOut,X_M_Product,0.5
MInvoiceBatchLine,ValueNamePair,0.5
PaySelectionCreateCheck,MPaySelectionCheck,2.5
TreeMaintenance,X_AD_Tree,5.0
MWorkflow,Env,1.5
X_C_CommissionRun,PO,2.0
MBOMAlternative,X_M_BOMAlternative,2.0
MAttributeInstance,X_M_AttributeInstance,9.0
TaxDeclarationCreate,MTaxDeclaration,1.5
MRecurringRun,X_C_Recurring,1.0
MWFNodeNext,MWFNodeNext,2.5
VolumeTest,MProductPrice,1.0
MPeriod,X_C_AcctSchema,2.5
MFactAcct,CLogger,1.0
ProjectPhaseGenOrder,ProcessInfoParameter,0.5
ExpenseSOrder,ProcessInfoParameter,2.0
MPaySelectionCheck,X_C_PaySelectionCheck,38.5
MCostDetail,X_M_Product,1.0
InvoiceNGL,X_GL_Category,0.5
MBPRelation,X_C_BP_Relation,2.0
MWarehousePrice,CLogger,1.0
HtmlCode,MultiPartElement,2.0
MImage,PO,2.0
MProjectTask,PO,2.0
MMailText,MBPartner,1.5
MComponentReg,DB,0.5
PackageCreate,X_M_Package,0.5
MValRule,X_AD_Val_Rule,2.0
DistributionRun,X_M_DistributionRun,3.5
WebProjectDeploy,X_AD_TreeNodeCMS,1.0
X_AD_Window,PO,2.0
WFActivityManage,X_AD_WF_Activity,2.5
MScheduler,X_AD_Scheduler,11.0
CalloutInOut,X_M_InOutLine,0.5
AllocationReset,PO,0.5
DataMigrationCreate,CompiereSystemException,2.0
GridWindow,h3,0.5
TranslationMgr,Element,3.0
MProject,MProject,2.5
MBPartnerLocation,MBPartnerLocation,1.5
EntityTypeRegister,HttpClient,1.0
MOrder,MDocType,1.5
MDesktop,CLogger,1.0
form,KeyEvents,2.0
WebDoc,a,1.0
MMovementConfirm,X_M_InventoryLine,2.0
MAttributeSet,MAttribute,0.5
InOutGenerate,X_C_Order,7.5
CalloutProject,CLogger,1.0
InOutGenerate,X_AD_Client,1.0
Tax,X_C_Tax,14.0
MRequestUpdate,X_AD_User,0.5
NoteDelete,ProcessInfoParameter,1.0
MInventory,X_M_Warehouse,0.5
InvoiceGenerate,MInOut,2.5
MBankAccount,MBankAccount,1.0
MMeasure,MGoal,2.5
MContainer,X_CM_Container,21.0
SchedulerRun,MScheduler,1.0
X_AD_SchedulerLog,PO,2.0
MInvoiceSchedule,TimeUtil,0.5
MigrateData,Compiere,0.5
MForm,X_AD_Form,2.0
MJournal,PO,40.0
RfQResponseCComplete,PO,0.5
VolumeTest,PO,8.0
X_C_Phase,PO,2.0
MRequisition,Msg,1.0
MAchievement,PO,1.0
GridTab,Evaluator,1.0
ImportAccount,SvrProcess,22.0
ImportConversionRate,DB,7.5
MMatchPO,CLogger,1.0
ProjectIssue,X_S_TimeExpense,1.0
MCommissionAmt,DB,0.5
MInterestArea,MInterestArea,1.0
MScheduler,FieldType,1.5
MOrder,X_M_BOMProduct,1.5
RfQCopyLines,MRfQ,1.0
MRequisition,MRequisitionLine,1.0
